"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-138","Home Builders Association of Richmond Builders PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","L","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","1800.00","60","38.00","0","1800.00","60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-138","Home Builders Association of Richmond Builders PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","A","","08/12/2003","T","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","1080.00","36","40.56","0","1080.00","36","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-138","Home Builders Association of Richmond Builders PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","08/13/2003","L","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","1320.00","44","43.06","0","1320.00","44","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-138","Home Builders Association of Richmond Builders PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/29/2003","T","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","3510.00","117","111.13","0","3510.00","117","0.00","57575.72","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","04/22/2004","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1912.40","0.00","0.00","0.00","0.00","0.00","0","1912.40"
"91-141","The Greater Washington Board of Trade  Virginia PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","04/22/2004","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1912.40","0.00","0.00","0.00","0.00","0.00","0","1912.40"
"91-147","PAC of The Tidewater Builders Association","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","2074.70","0","0.00","0","0.00","13.54","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-147","PAC of The Tidewater Builders Association","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","6775.00","271","0.00","0","6775.00","271","0.00","8922.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-147","PAC of The Tidewater Builders Association","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","250.00","0","0.00","0","0.00","762.68","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-147","PAC of The Tidewater Builders Association","2003","07/15/2003","JULN15_03","05/29/2003","06/30/2003","E","R","","07/14/2003","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","10766.24","108","0.00","0","10766.24","108","0.00","1273.39","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-147","PAC of The Tidewater Builders Association","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","9978.79","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-147","PAC of The Tidewater Builders Association","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","6300.00","126","196.19","0","6300.00","126","0.00","2210.93","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","2712.50","535","2.54","0","2712.50","535","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","834.00","154","8.83","0","834.00","154","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","230.00","46","3.34","0","230.00","46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/07/2003","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","260.00","49","3.48","0","260.00","49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","650.00","111","8.23","0","650.00","111","0.00","9500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/06/2004","T","0","Exec Director","Dicks","Leigh","","G","1000.00","1","0.00","0","27.50","2","3.84","0","1027.50","3","0.00","217.34","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","650.00","3","0.00","0","200.00","2","1.70","0","850.00","5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","3250.00","12","0.00","0","1800.00","18","1.09","0","5050.00","30","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","850.00","4","0.00","0","950.00","10","0.73","0","1800.00","14","0.00","4350.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","07/15/2003","JUL15_03","01/01/2003","06/30/2003","E","R","","07/07/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","710.00","4","0.00","0","1335.00","49","0.00","0","2045.00","53","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","650.00","7","1.22","0","650.00","7","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/09/2004","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","0.00","0","0.44","0","0.00","0","0.00","1733.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-174","Scott County Education Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treas","Taylor","Alison Cantrell","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","134.50","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-174","Scott County Education Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treas","Taylor","Alison Cantrell","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-174","Scott County Education Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","08/12/2003","T","0","Treas","Taylor","Alison Cantrell","","G","0.00","0","0.00","0","0.00","0","443.00","0","0.00","0","0.00","787.81","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-174","Scott County Education Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/21/2004","L","0","Treas","Taylor","Alison Cantrell","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-183","Nurses Political  Action Committee","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Bruflat","Carola","","G","1500.00","2","0.00","0","228.00","27","0.00","0","1728.00","29","0.00","14410.76","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-183","Nurses Political  Action Committee","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Bruflat","Carola","","G","6130.00","10","0.00","0","3838.60","289","0.00","0","9968.60","299","0.00","2054.94","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/27/2003","T","0","Treas","Horton","Stephen","","G","47050.00","3","0.00","0","0.00","0","0.00","0","47050.00","3","0.00","40605.36","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treas","Horton","Stephen","","G","10480.40","1","0.00","0","0.00","0","0.00","0","10480.40","1","0.00","19480.40","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treas","Horton","Stephen","","G","30064.11","2","0.00","0","0.00","0","0.00","0","30064.11","2","0.00","21314.11","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","08/13/2003","T","0","Treas","Horton","Stephen","","G","27195.36","2","0.00","0","0.00","0","0.00","0","27195.36","2","0.00","19590.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treas","Horton","Stephen","","G","8908.87","1","0.00","0","0.00","0","0.00","0","8908.87","1","0.00","11978.29","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/06/2004","T","0","Treas","Horton","Stephen","","G","19228.29","2","0.00","0","0.00","0","450.00","0","19228.29","2","0.00","39188.31","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Whitehead","D","C","G","10900.00","43","0.00","0","100.00","1","0.00","0","11000.00","44","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Whitehead","D","C","G","750.00","3","0.00","0","0.00","0","0.00","0","750.00","3","0.00","4750.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Whitehead","D","C","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4127.85","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treasurer","Whitehead","D","C","G","1250.00","5","0.00","0","0.00","0","0.00","0","1250.00","5","0.00","5549.18","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2003","01/15/2004","JAN15_04","07/01/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Whitehead","D","C","G","4400.00","18","0.00","0","0.00","0","0.00","0","4400.00","18","0.00","6750.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Gravatt","Shelley","","G","15509.63","42","0.00","0","199.45","8","7.23","0","15709.08","50","0.00","6092.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Gravatt","Shelley","","G","13575.23","44","0.00","0","73.03","5","3.91","0","13648.26","49","0.00","10029.81","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/10/2003","T","0","Treasurer","Gravatt","Shelley","","G","0.00","0","0.00","0","0.00","0","7.89","0","0.00","0","0.00","7500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","A","","08/13/2003","T","0","Treasurer","Gravatt","Shelley","","G","19984.28","36","0.00","0","827.13","16","3.09","0","20811.41","52","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Gravatt","Shelley","","G","45434.73","47","0.00","0","29.84","2","1001.79","0","45464.57","49","0.00","105537.75","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Gravatt","Shelley","","G","8418.72","47","0.00","0","14.20","2","39875.28","0","8432.92","49","0.00","14348.03","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/27/2003","T","0","Treasurer","Dickinson","Terry","","G","115025.00","540","0.00","0","15699.00","210","51.47","0","130724.00","750","0.00","2968.71","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Dickinson","Terry","","G","48150.00","239","0.00","0","3231.00","44","117.22","0","51381.00","283","0.00","33705.67","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Dickinson","Terry","","G","40296.00","188","0.00","0","3569.00","47","66.37","0","43865.00","235","0.00","31778.96","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treasurer","Dickinson","Terry","","G","0.00","0","0.00","0","0.00","0","133.81","0","0.00","0","0.00","968.31","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Dickinson","Terry","","G","11853.00","48","1590.00","7","987.00","17","123.52","0","14708.00","80","1590.00","240659.42","0.00","0.00","0.00","0.00","278.00","8","278.00"
"91-200","Virginia Dental PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Dickinson","Terry","","G","200.00","1","0.00","0","0.00","0","76.12","0","200.00","1","0.00","4905.63","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/27/2003","T","0","Treasurer","Bailey","Mary","L","G","500.00","2","0.00","0","3675.00","45","0.00","0","4175.00","47","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Bailey","Mary","L","G","8050.00","5","0.00","0","600.00","6","0.00","0","8650.00","11","0.00","27750.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Treasurer","Bailey","Mary","L","G","5400.00","7","0.00","0","0.00","0","0.00","0","5400.00","7","0.00","11358.67","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/10/2003","T","0","Treasurer","Bailey","Mary","L","G","12500.00","22","0.00","0","230.00","4","0.00","0","12730.00","26","0.00","13047.80","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Treasurer","Bailey","Mary","L","G","42800.00","21","0.00","0","421.46","5","0.00","0","43221.46","26","0.00","50110.53","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Treasurer","Bailey","Mary","L","G","2550.00","10","0.00","0","0.00","0","0.00","0","2550.00","10","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Asst Secretary","Webb","Katharine","","G","3565.00","13","0.00","0","0.00","0","0.00","0","3565.00","13","0.00","1174.89","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Asst Secretary","Webb","Katharine","","G","50082.00","89","0.00","0","2220.00","45","0.00","0","52302.00","134","0.00","42504.39","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2003","05/27/2003","MAYP27_03","04/26/2003","05/21/2003","E","R","","05/29/2003","T","0","Asst Secretary","Webb","Katharine","","G","21450.00","59","0.00","0","5395.00","111","0.00","0","26845.00","170","0.00","40824.59","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/14/2003","T","0","Asst Secretary","Webb","Katharine","","G","31699.00","223","0.00","0","0.00","0","1181.30","0","31699.00","223","0.00","26658.20","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/28/2003","T","0","Asst Secretary","Webb","Katharine","","G","65883.00","137","0.00","0","8985.00","198","250.00","0","74868.00","335","0.00","111971.37","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/15/2004","T","0","Asst Secretary","Webb","Katharine","","G","19685.00","41","0.00","0","2080.00","38","0.00","0","21765.00","79","0.00","40597.19","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-207","Virginia Society of Anesthesiologists PAC","2003","07/15/2003","JULP15_03","05/22/2003","06/30/2003","E","R","","07/16/2003","T","0","Treasurer","Ball","Brian","R","G","12750.00","2","0.00","0","100.00","1","111.51","0","12850.00","3","0.00","14918.33","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-207","Virginia Society of Anesthesiologists PAC","2003","10/27/2003","OCTP27_03","05/22/2003","10/22/2003","E","R","","10/29/2003","T","0","Treasurer","Ball","Brian","R","G","0.00","0","0.00","0","105.00","2","87.54","0","105.00","2","0.00","7828.90","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-207","Virginia Society of Anesthesiologists PAC","2003","01/15/2004","JANP15_04","10/23/2003","12/31/2003","E","R","","01/12/2004","T","0","Treasurer","Ball","Brian","R","G","8750.00","20","0.00","0","830.00","12","82.06","0","9580.00","32","0.00","9419.68","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2003","02/24/2003","FEBP24_03","01/01/2003","02/21/2003","E","R","","02/24/2003","T","0","Treasurer","Davenport","Carlton","","G","20001.00","2","0.00","0","0.00","0","2.11","0","20001.00","2","0.00","6000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2003","04/28/2003","APRP28_03","02/22/2003","04/25/2003","E","R","","04/29/2003","T","0","Treasurer","Davenport","Carlton","","G","21334.40","2","0.00","0","0.00","0","-2.64","0","21334.40","2","0.00","20400.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
