"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"14476","47236","","","Adams Outdoor Advertising","","","5547 Virginia Beach Blvd","","Norfolk","VA","23502","False","08/29/2012","607.11","6169","Refund","","{F69AB0CE-0627-346C-0B4F-68123C9D724E}"
"14603","42411","","","Norfolk City Democratic Committee","","","PO Box 11522","","Norfolk","VA","23517","False","08/17/2012","7475.00","6299","Refund","","{6ADA7E6A-CAEA-4BAF-C1D0-8251BCCD51EB}"
"14603","80396","","","Pilot Direct","","","5457 Greenwich Road","","Virginia Beach","VA","23462","False","08/17/2012","158.33","6300","Refund","","{6ADA7E6A-CAEA-4BAF-C1D0-8251BCCD51EB}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","07/19/2012",".18","6319","July interest","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","07/20/2012","17.98","6320","Client Analysis Srvc Chrg 120719 Rev Chge 0512","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","07/20/2012","23.25","6321","Client Analysis Srvc Chrg 120719 Rev Chge 0212","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","07/20/2012","20.34","6322","Client Analysis Srvc Chrg 120719 Rev Chge 0112","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","07/20/2012","18.46","6323","Client Analysis Srvc Chrg 120719 Rev Chge 0412","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","07/20/2012","18.44","6324","Client Analysis Srvc Chrg 120719 Rev Chge 0612","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","07/20/2012","18.32","6325","Client Analysis Srvc Chrg 120719 Rev Chge 0312","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","09/25/2012","2.00","6326","Monthly check return/image stmt fee rev","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14609","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","09/25/2012","2.00","6327","Monthly check return/image stmt fee rev","","{AD0667F2-232D-A353-A312-B98C67B84DAC}"
"14611","3722","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23231","False","01/31/2012",".22","6328","Interest","","{3496F895-ED8A-1F23-4EA3-D5322A277CF0}"
"14611","3722","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23231","False","02/29/2012",".14","6329","Interest","","{3496F895-ED8A-1F23-4EA3-D5322A277CF0}"
"14611","3722","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23231","False","03/30/2012",".38","6330","Interest","","{3496F895-ED8A-1F23-4EA3-D5322A277CF0}"
"14611","9564","","","Friends of John Lesinski","","","210 Brand View Road","","Washington","VA","22747","False","01/12/2012","250.00","6331","Voided check # 3336, payable to Friends of John Lesinski on 8/25/2009 that was never cashed.","","{3496F895-ED8A-1F23-4EA3-D5322A277CF0}"
"14618","3597","","","Wells Fargo Bank","","","3501 W. Broad Street","","Richmond","VA","23230","False","04/30/2012",".41","6338","April 2012 Interest","","{2DC50E47-50F3-2189-BFB3-5E28B428C87D}"
