"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-140","Virginia Bankers Association PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/16/2007","T","0","Treasurer","Ayers","Walter","C","G","133118.13","80","0.00","0","7225.98","122","7263.92","","140344.11","202","0.00","197128.99","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/12/2007","T","0","Treasurer","Ayers","Walter","C","G","5633.62","15","0.00","0","539.18","19","5734.78","","6172.80","34","0.00","77066.07","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Treasurer","Ayers","Walter","C","G","14528.96","18","0.00","0","448.95","13","3179.20","","14977.91","31","0.00","54944.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","A","1","01/30/2008","T","0","Treasurer","Ayers","Walter","C","G","14528.96","18","0.00","0","448.95","13","3179.20","","14977.91","31","0.00","54944.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Treasurer","Thomas","Alexander","","G","8750.00","5","0.00","0","400.00","4","0.00","","9150.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Cust of Books","Grow","Bob","","G","8750.00","5","0.00","0","400.00","4","0.00","","9150.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/16/2007","T","0","Cust of Books","Grow","Bob","","G","7250.00","19","0.00","0","50.00","1","0.00","","7300.00","20","0.00","4256.75","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/16/2007","T","0","Treasurer","Thomas","Alexander","","G","7250.00","19","0.00","0","50.00","1","0.00","","7300.00","20","0.00","4256.75","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","A","1","08/21/2007","T","0","Treasurer","Thomas","Alexander","","G","7250.00","19","0.00","0","50.00","1","0.00","","7300.00","20","0.00","9006.75","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","A","1","08/21/2007","T","0","Cust of Books","Grow","Bob","","G","7250.00","19","0.00","0","50.00","1","0.00","","7300.00","20","0.00","9006.75","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","A","2","09/12/2007","T","0","Treasurer","Thomas","Alexander","","G","7250.00","19","0.00","0","50.00","1","0.00","","7300.00","20","0.00","9006.75","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","A","2","09/12/2007","T","0","Cust of Books","Grow","Bob","","G","7250.00","19","0.00","0","50.00","1","0.00","","7300.00","20","0.00","9006.75","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/10/2007","T","0","Cust of Books","Grow","Bob","","G","4100.00","6","0.00","0","0.00","0","0.00","","4100.00","6","0.00","4500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/10/2007","T","0","Treasurer","Thomas","Alexander","","G","4100.00","6","0.00","0","0.00","0","0.00","","4100.00","6","0.00","4500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","50.00","1","0.00","","50.00","1","0.00","17750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","50.00","1","0.00","","50.00","1","0.00","17750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/13/2007","T","0","Secretary/Treas","Hudson","W","T","G","19660.00","27","0.00","0","83.00","1","0.00","","19743.00","28","0.00","55250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/10/2007","T","0","Secretary/Treas","Hudson","W","T","G","18012.00","29","0.00","0","0.00","0","0.00","","18012.00","29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/02/2007","T","0","Secretary/Treas","Hudson","W","T","G","14669.00","19","0.00","0","0.00","0","0.00","","14669.00","19","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/08/2008","T","0","Secretary/Treas","Hudson","W","T","G","26116.00","34","0.00","0","0.00","0","0.00","","26116.00","34","0.00","48444.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","1196.66","","0.00","0","0.00","2696.40","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/16/2007","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","11150.00","223","0.00","","11150.00","223","0.00","8631.27","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","10000.00","200","0.00","","10000.00","200","0.00","11986.26","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/14/2008","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","17300.00","346","0.00","","17300.00","346","0.00","12033.94","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/09/2007","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","3750.00","12","0.00","0","1699.00","17","0.00","","5449.00","29","0.00","550.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/11/2007","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","925.00","6","1073.91","3","1450.00","16","0.00","","3448.91","25","1073.91","6225.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/12/2007","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","2890.00","11","0.00","0","850.00","9","0.00","","3740.00","20","0.00","1600.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/08/2008","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","1600.00","5","0.00","0","100.00","1","0.00","","1700.00","6","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Treasurer","Medas","John","","G","0.00","0","0.00","0","4865.20","707","2.74","","4865.20","707","0.00","157.61","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/12/2007","T","0","Treasurer","Medas","John","","G","0.00","0","0.00","0","3030.80","741","1.68","","3030.80","741","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/10/2007","T","0","Treasurer","Medas","John","","G","0.00","0","0.00","0","3115.25","733","1.84","","3115.25","733","0.00","7525.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2007","01/15/2008","JANP15_08","10/01/2007","12/31/2007","E","R","0","01/15/2008","T","0","Treasurer","Medas","John","","G","0.00","0","0.00","0","1000.00","700","1.41","","1000.00","700","0.00","5748.59","0.00","0.00","0.00","0.00","0.00","0",""
"91-166","International Union of Painters & Allied Trades Legislative and Educational Committee","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/16/2007","T","0","Treasurer","Galis","George","","G","3250.00","13","0.00","0","486757.06","0","167687.27","","490007.06","13","0.00","464277.87","0.00","0.00","0.00","0.00","0.00","0",""
"91-166","International Union of Painters & Allied Trades Legislative and Educational Committee","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/17/2007","L","0","Treasurer","Galis","George","","G","250.00","1","0.00","0","725203.55","0","1148.31","","725453.55","1","0.00","687105.24","0.00","0.00","0.00","0.00","0.00","0",""
"91-166","International Union of Painters & Allied Trades Legislative and Educational Committee","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Galis","George","","G","250.00","1","0.00","0","518484.94","0","494.38","","518734.94","1","0.00","1097328.22","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2007","04/16/2007","APRP16_07","01/01/2007","03/31/2007","E","R","0","04/13/2007","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","750.00","75","45.26","","750.00","75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2007","07/16/2007","JULP16_07","04/01/2007","06/30/2007","E","R","0","07/02/2007","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","0.00","0","45.73","","0.00","0","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2007","10/15/2007","OCTP16_07","07/01/2007","09/30/2007","E","R","0","10/15/2007","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","0.00","0","42.51","","0.00","0","0.00","10198.63","0.00","0.00","0.00","0.00","0.00","0",""
