"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/10/2008","T","0","Treasurer","Hawkins","Barry","","G","0.00","0","0.00","0","1710.00","25","0.00","","1710.00","25","0.00","10787.23","0.00","0.00","0.00","0.00","0.00","0",""
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/10/2008","T","0","Treasurer","Hawkins","Barry","","G","9220.00","15","7500.00","1","1575.00","21","0.00","","18295.00","37","7500.00","3205.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","01/12/2009","L","0","Treasurer","Hawkins","Barry","","G","3545.00","3","0.00","0","1347.12","18","0.00","","4892.12","21","0.00","1745.52","0.00","0.00","0.00","0.00","0.00","0",""
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/12/2009","T","0","Treasurer","Hawkins","Barry","","G","0.00","0","0.00","0","550.00","7","0.00","","550.00","7","0.00","1510.46","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Treasurer","Michael","Maloney","","G","901.68","6","0.00","0","50.00","1","0.00","","951.68","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treasurer","Michael","Maloney","","G","2605.02","10","0.00","0","565.00","7","0.00","","3170.02","17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Michael","Maloney","","G","3530.04","17","0.00","0","405.00","8","0.00","","3935.04","25","0.00","130.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treasurer","Michael","Maloney","","G","1516.72","14","0.00","0","225.00","3","0.00","","1741.72","17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/15/2008","T","0","Treasurer","Applewhite","Hunter","","G","150000.00","1","0.00","0","0.00","0","2300.00","","150000.00","1","0.00","145500.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treasurer","Applewhite","Hunter","","G","337928.31","710","0.00","0","23153.90","1217","1286.64","","361082.21","1927","0.00","370182.56","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","A","1","10/10/2008","T","0","Treasurer","Applewhite","Hunter","","G","200000.00","1","0.00","0","0.00","0","3800.00","","200000.00","1","0.00","201050.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/10/2008","T","0","Treasurer","Applewhite","Hunter","","G","150000.00","1","0.00","0","0.00","0","2250.00","","150000.00","1","0.00","77400.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/07/2009","T","0","Treasurer","Applewhite","Hunter","","G","175000.00","1","0.00","0","0.00","0","2600.00","","175000.00","1","0.00","129600.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Treas","Sprigg","Susan","R","G","1500.00","2","0.00","0","3240.00","108","2945.26","","4740.00","110","0.00","84.49","0.00","0.00","0.00","0.00","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/10/2008","T","0","Treas","Sprigg","Susan","R","G","7750.00","11","0.00","0","4400.00","142","381.96","","12150.00","153","0.00","6250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/13/2008","T","0","Treas","Sprigg","Susan","R","G","3475.00","8","0.00","0","3640.00","116","421.28","","7115.00","124","0.00","4466.29","0.00","0.00","0.00","0.00","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treas","Sprigg","Susan","R","G","3750.00","7","0.00","0","4380.00","132","429.05","","8130.00","139","0.00","3539.87","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/15/2008","T","0","Treasurer","Ayers","Walter","C","G","44675.00","20","0.00","0","550.00","7","8234.96","","45225.00","27","0.00","49322.57","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/11/2008","T","0","Treasurer","Ayers","Walter","C","G","139025.28","81","0.00","0","4789.84","99","7162.04","","143815.12","180","0.00","138113.95","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Ayers","Walter","C","G","6200.00","10","0.00","0","628.46","23","11448.08","","6828.46","33","0.00","133540.82","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","A","1","01/13/2009","T","0","Treasurer","Ayers","Walter","C","G","139025.28","81","0.00","0","4789.84","99","10360.84","","143815.12","180","0.00","138113.95","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","A","1","01/13/2009","T","0","Treasurer","Ayers","Walter","C","G","6200.00","10","0.00","0","628.46","23","15705.90","","6828.46","33","0.00","133540.82","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/13/2009","T","0","Treasurer","Ayers","Walter","C","G","1461.74","9","0.00","0","637.98","20","3939.61","","2099.72","29","0.00","53066.76","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","A","1","01/14/2009","T","0","Treasurer","Ayers","Walter","C","G","1461.74","9","0.00","0","637.98","20","4148.12","","2099.72","29","0.00","53146.45","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","A","2","07/24/2009","T","0","Treasurer","Ayers","Walter","C","G","6200.00","10","0.00","0","628.46","23","15705.90","","6828.46","33","0.00","133540.82","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","A","2","07/24/2009","T","0","Treasurer","Ayers","Walter","C","G","1461.74","9","0.00","0","637.98","20","4148.12","","2099.72","29","0.00","53146.45","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/15/2008","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/15/2008","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/10/2008","T","0","Secretary/Treas","Hudson","W","T","G","15304.00","20","0.00","0","83.00","1","0.00","","15387.00","21","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/15/2008","T","0","Secretary/Treas","Hudson","W","T","G","26446.00","33","0.00","0","0.00","0","0.00","","26446.00","33","0.00","15000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Secretary/Treas","Hudson","W","T","G","20251.00","26","0.00","0","0.00","0","0.00","","20251.00","26","0.00","9000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/13/2009","T","0","Secretary/Treas","Hudson","W","T","G","19061.00","28","0.00","0","0.00","0","0.00","","19061.00","28","0.00","5500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","1645.40","","0.00","0","0.00","6724.84","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/03/2008","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","46801.46","650","1500.00","","46801.46","650","0.00","36901.25","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","11150.00","223","1128.02","","11150.00","223","0.00","15478.88","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","35325.62","356","0.00","","35325.62","356","0.00","28362.64","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","06/13/2008","L","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","1400.00","3","0.00","0","0.00","0","0.00","","1400.00","3","0.00","2550.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","10/08/2008","L","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","500.00","2","255.71","1","2000.00","20","0.00","","2755.71","23","255.71","2400.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/08/2008","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","1350.00","3","0.00","0","120.00","2","0.00","","1470.00","5","0.00","1350.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/09/2009","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/22/2008","L","0","Treasurer","Medas","John","","G","3028.50","3","0.00","0","0.00","0","1.06","","3028.50","3","0.00","784.13","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","10/14/2008","L","0","Treasurer","Medas","John","","G","2970.75","3","0.00","0","0.00","0","1.06","","2970.75","3","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Medas","John","","G","274.00","2","0.00","0","0.00","0","1.13","","274.00","2","0.00","4129.42","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/15/2009","T","0","Treasurer","Medas","John","","G","2730.75","3","0.00","0","0.00","0","1.16","","2730.75","3","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/15/2008","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","50000.00","5000","27.35","","50000.00","5000","0.00","41500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/10/2008","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","0.00","0","28.07","","0.00","0","0.00","10800.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","0.00","0","11.60","","0.00","0","0.00","9550.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","40000.00","4000","13.82","","40000.00","4000","0.00","43700.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-170","Universal Leaf Tobacco Company  Incorporated Political Action Committee  (State)","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/01/2008","T","0","Treasurer","Rowe","Jenifer","S","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
