"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-109","Chesterfield Education Association PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/15/2010","T","0","Treasurer","Anzelmo","Sarah","","G","0.00","0","0.00","0","935.68","81","0.00","","935.68","81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-109","Chesterfield Education Association PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/07/2010","T","0","Treasurer","Anzelmo","Sarah","","G","0.00","0","0.00","0","102.07","27","0.00","","102.07","27","0.00","385.83","0.00","0.00","0.00","0.00","0.00","0",""
"91-109","Chesterfield Education Association PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/05/2010","T","0","Treasurer","Anzelmo","Sarah","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","42.95","0.00","0.00","0.00","0.00","0.00","0",""
"91-109","Chesterfield Education Association PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/12/2011","T","0","Treasurer","Anzelmo","Sarah","","G","0.00","0","0.00","0","916.60","68","0.00","","916.60","68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-113","Portsmouth PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/02/2010","T","0","Treasurer","Pittman","Gail","C","G","0.00","0","0.00","0","0.00","0","0.52","","0.00","0","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-113","Portsmouth PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/06/2010","T","0","Treasurer","Pittman","Gail","C","G","0.00","0","0.00","0","0.00","0","43.45","","0.00","0","0.00","1400.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-113","Portsmouth PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/12/2010","T","0","Treasurer","Pittman","Gail","C","G","2938.70","2","0.00","0","0.00","0","0.17","","2938.70","2","0.00","1686.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-113","Portsmouth PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/11/2011","T","0","Treasurer","Pittman","Gail","C","G","0.00","0","0.00","0","0.00","0","0.52","","0.00","0","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-122","The Virginia Education Association Fund for Children and Public Education","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/13/2010","T","0","Treasurer","Gray","Roger","","G","0.00","0","0.00","0","18452.89","2334","4.26","","18452.89","2334","0.00","31971.99","0.00","0.00","0.00","0.00","0.00","0",""
"91-122","The Virginia Education Association Fund for Children and Public Education","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treasurer","Gray","Roger","","G","4204.49","27","0.00","0","50879.69","3487","4.48","","55084.18","3514","0.00","33436.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-122","The Virginia Education Association Fund for Children and Public Education","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/15/2010","T","0","Treasurer","Gray","Roger","","G","8668.33","78","0.00","0","26073.11","2582","5.56","","34741.44","2660","0.00","33026.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-122","The Virginia Education Association Fund for Children and Public Education","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Treasurer","Gray","Roger","","G","5931.60","92","0.00","0","30309.49","2733","5.22","","36241.09","2825","0.00","33874.32","0.00","0.00","0.00","0.00","0.00","0",""
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/01/2010","T","0","Treas","Garber","Manley","","G","26944.00","9","0.00","0","2825.00","89","0.00","","29769.00","98","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/01/2010","T","0","Treas","Garber","Manley","","G","5750.00","13","0.00","0","5075.00","179","0.00","","10825.00","192","0.00","16350.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/01/2010","T","0","Treas","Garber","Manley","","G","1600.00","3","0.00","0","1250.00","39","0.00","","2850.00","42","0.00","14350.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-123","Acre Virginia (Virginia Action Committee For Rural Electrification)","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/03/2011","T","0","Treas","Garber","Manley","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","17750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-125","HBAV Home Builders Association of Virginia","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/13/2010","T","0","Treasurer","Toalson","Michael","","G","20850.00","34","0.00","0","2050.00","22","0.00","","22900.00","56","0.00","12588.53","0.00","0.00","0.00","0.00","0.00","0",""
"91-125","HBAV Home Builders Association of Virginia","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/08/2010","T","0","Treasurer","Toalson","Michael","","G","23055.00","30","0.00","0","1800.00","20","0.00","","24855.00","50","0.00","32026.61","0.00","0.00","0.00","0.00","0.00","0",""
"91-125","HBAV Home Builders Association of Virginia","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/12/2010","T","0","Treasurer","Toalson","Michael","","G","7300.00","4","0.00","0","325.00","4","0.00","","7625.00","8","0.00","20583.22","0.00","0.00","0.00","0.00","0.00","0",""
"91-125","HBAV Home Builders Association of Virginia","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/11/2011","T","0","Treasurer","Toalson","Michael","","G","15650.00","5","0.00","0","312.53","4","0.00","","15962.53","9","0.00","15310.92","0.00","0.00","0.00","0.00","0.00","0",""
"91-126","Truckers PAC of Virginia","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/05/2010","T","0","Treasurer","Bennett","P. Dale","","G","3000.00","2","0.00","0","0.00","0","0.00","","3000.00","2","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-126","Truckers PAC of Virginia","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/06/2010","T","0","Treasurer","Bennett","P. Dale","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","2300.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-126","Truckers PAC of Virginia","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/07/2010","T","0","Treasurer","Bennett","P. Dale","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-126","Truckers PAC of Virginia","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/03/2011","T","0","Treasurer","Bennett","P. Dale","","G","11290.00","19","0.00","0","200.00","2","1250.00","","11490.00","21","0.00","1750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/12/2010","T","0","Treasurer","Hawkins","Barry","","G","1125.00","2","0.00","0","600.00","8","0.00","","1725.00","10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treasurer","Hawkins","Barry","","G","10400.00","22","0.00","0","1005.00","14","0.00","","11405.00","36","0.00","10230.61","0.00","0.00","0.00","0.00","0.00","0",""
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/08/2010","T","0","Treasurer","Hawkins","Barry","","G","1225.00","4","0.00","0","600.00","8","0.00","","1825.00","12","0.00","4936.62","0.00","0.00","0.00","0.00","0.00","0",""
"91-127","Virginia Hospitality and Travel Industry Association PAC Inc","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/17/2011","T","0","Treasurer","Hawkins","Barry","","G","150.00","2","0.00","0","675.00","9","0.00","","825.00","11","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/14/2010","T","0","Treasurer","Michael","Maloney","","G","466.72","6","0.00","0","0.00","0","0.00","","466.72","6","0.00","2250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/12/2010","T","0","Treasurer","Michael","Maloney","","G","850.08","10","0.00","0","720.00","14","0.00","","1570.08","24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/01/2010","T","0","Treasurer","Michael","Maloney","","G","1120.08","11","0.00","0","725.00","10","0.00","","1845.08","21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-129","National Federation of Independent Business","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/12/2011","T","0","Treasurer","Michael","Maloney","","G","1083.44","13","0.00","0","0.00","0","0.00","","1083.44","13","0.00","4500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/08/2010","T","0","Treasurer","Applewhite","Hunter","","G","0.00","0","0.00","0","0.00","0","1000.00","","0.00","0","0.00","176950.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/09/2010","T","0","Treasurer","Applewhite","Hunter","","G","0.00","0","0.00","0","0.00","0","1300.00","","0.00","0","0.00","172350.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/07/2010","T","0","Treasurer","Applewhite","Hunter","","G","0.00","0","0.00","0","0.00","0","1300.00","","0.00","0","0.00","72000.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-132","Dominion Political Action Committee - Virginia","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/06/2011","T","0","Treasurer","Applewhite","Hunter","","G","700000.00","1","0.00","0","0.00","0","0.00","","700000.00","1","0.00","79950.00","13210.12","0.00","0.00","13210.12","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","07/15/2010","L","0","Treas","Sprigg","Susan","R","G","2200.00","5","0.00","0","2290.00","67","241.27","","4490.00","72","0.00","350.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","09/02/2010","L","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","4710.00","157","234.77","","4710.00","157","0.00","1050.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/14/2010","T","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","2790.00","93","236.06","","2790.00","93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-138","Home Builders Association of Richmond Builders PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","1030.00","32","189.03","","1030.00","32","0.00","1799.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/09/2010","T","0","Treasurer","Ayers","Walter","C","G","44550.36","15","0.00","0","1085.72","48","1108.00","","45636.08","63","0.00","40691.97","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/13/2010","T","0","Treasurer","Ayers","Walter","C","G","174366.74","108","0.00","0","7482.65","223","12996.24","","181849.39","331","0.00","173179.62","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","A","1","07/19/2010","T","0","Treasurer","Ayers","Walter","C","G","174366.74","108","0.00","0","7482.65","223","12996.24","","181849.39","331","0.00","174539.40","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","A","2","10/14/2010","T","0","Treasurer","Ayers","Walter","C","G","174366.74","108","0.00","0","7482.65","223","12996.24","","181849.39","331","0.00","183862.42","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/14/2010","T","0","Treasurer","Ayers","Walter","C","G","77250.22","39","0.00","0","1883.77","21","4827.75","","79133.99","60","0.00","91961.45","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","A","1","11/08/2010","T","0","Treasurer","Ayers","Walter","C","G","77250.22","39","0.00","0","1883.77","21","4162.00","","79133.99","60","0.00","91961.45","0.00","0.00","0.00","0.00","0.00","0",""
"91-140","Virginia Bankers Association PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Treasurer","Ayers","Walter","C","G","54862.27","32","0.00","0","861.37","16","3892.70","","55723.64","48","0.00","37317.09","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/14/2010","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","465.46","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/14/2010","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","465.46","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/14/2010","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","64.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/14/2010","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","64.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Cust of Books","Grow","Bob","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","112.50","0.00","0.00","0.00","0.00","0.00","0",""
"91-141","The Greater Washington Board of Trade  Virginia PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Treasurer","Thomas","Alexander","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","112.50","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/12/2010","T","0","Secretary/Treas","Hudson","W","T","G","18768.00","25","0.00","0","87.00","3","0.00","","18855.00","28","0.00","7500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/07/2010","T","0","Secretary/Treas","Hudson","W","T","G","20760.00","26","0.00","0","0.00","0","0.00","","20760.00","26","0.00","25907.66","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/05/2010","T","0","Secretary/Treas","Hudson","W","T","G","14938.00","24","0.00","0","0.00","0","0.00","","14938.00","24","0.00","6500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-146","Virginia Coal Association PAC (The)","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Secretary/Treas","Hudson","W","T","G","12589.00","22","0.00","0","0.00","0","0.00","","12589.00","22","0.00","12519.48","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/13/2010","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","7000.00","140","2175.39","","7000.00","140","0.00","24128.42","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/13/2010","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","6142.93","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/13/2010","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","12015.49","162","0.00","","12015.49","162","0.00","18377.97","0.00","0.00","0.00","0.00","0.00","0",""
"91-147","PAC of The Tidewater Builders Association","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/14/2011","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","1771.79","","0.00","0","0.00","3360.34","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/12/2010","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","100.00","1","0.00","","100.00","1","0.00","750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/14/2010","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","3573.00","11","0.00","0","2276.65","24","0.00","","5849.65","35","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/15/2010","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","50.00","1","0.00","","50.00","1","0.00","1850.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/13/2011","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","100.00","1","0.00","","100.00","1","0.00","1300.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-159","Just PAC","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/14/2010","T","0","Treasurer","Loftis","Mark","","G","1700.00","7","0.00","0","1025.00","11","0.32","","2725.00","18","0.00","350.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-159","Just PAC","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treasurer","Loftis","Mark","","G","450.00","2","0.00","0","50.00","1","0.39","","500.00","3","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-159","Just PAC","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/13/2010","T","0","Treasurer","Loftis","Mark","","G","0.00","0","0.00","0","0.00","0","0.37","","0.00","0","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-159","Just PAC","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/18/2011","T","0","Treasurer","Loftis","Mark","","G","0.00","0","0.00","0","0.00","0","0.36","","0.00","0","0.00","750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","05/24/2010","L","0","Treasurer","Medas","John","","G","3090.00","2","0.00","0","0.00","0","0.77","","3090.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/15/2010","T","0","Treasurer","Medas","John","","G","915.00","2","0.00","0","0.00","0","0.72","","915.00","2","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/15/2010","T","0","Treasurer","Medas","John","","G","1000.00","1","0.00","0","0.00","0","0.66","","1000.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-164","Education Association of Norfolk PAC for Education","2010","01/18/2011","PAC2010004","10/01/2010","12/31/2010","E","R","0","01/17/2011","T","0","Treasurer","Medas","John","","G","1097.90","1","0.00","0","0.00","0","0.67","","1097.90","1","0.00","1122.84","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2010","04/15/2010","PAC2010001","01/01/2010","03/31/2010","E","R","0","04/14/2010","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","0.00","0","0.99","","0.00","0","0.00","48400.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2010","07/15/2010","PAC2010002","04/01/2010","06/30/2010","E","R","0","07/14/2010","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","67750.00","6775","2.69","","67750.00","6775","0.00","21400.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-169","United Mine Workers of America UMWA General Fund","2010","10/15/2010","PAC2010003","07/01/2010","09/30/2010","E","R","0","10/08/2010","T","0","Treasurer","Kane","Daniel","","G","0.00","0","0.00","0","350000.00","3500","0.52","","350000.00","3500","0.00","312855.00","0.00","0.00","0.00","0.00","0.00","0",""
