"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"129540","409700","","","uvaccu","","","3300 Berkmar dr","","charlottesville","VA","22901","False","11/02/2017",".02","33183","dividend from credit union","","{53C2A494-0D36-4946-55D9-0781D1F736E7}"
"129596","342151","","","Suntrust Bank","","","2500 E  Broad Street","","Richmond","VA","23223","False","10/30/2017","38.00","33187","Bank error for charging overdraft","","{5BFDA873-8B63-947B-58F4-A3ADE474FB44}"
"129596","342151","","","Suntrust Bank","","","2500 E  Broad Street","","Richmond","VA","23223","False","10/30/2017","12.00","33188","Bank refund for maintenance","","{5BFDA873-8B63-947B-58F4-A3ADE474FB44}"
"129596","452695","","","Walgreens","","","3715 Mechancisville Tpke","","Richmond","VA","23223","False","11/08/2017","183.22","33189","Overpayment of campaign material","","{5BFDA873-8B63-947B-58F4-A3ADE474FB44}"
"129609","385844","","","United Bank","","","14048 Parkeast Circle","100","Chantilly","VA","20151","False","11/03/2017",".45","33192","Interest credit","","{A93884B7-DB0B-196C-77C4-ED261B202FFB}"
"129609","385844","","","United Bank","","","14048 Parkeast Circle","100","Chantilly","VA","20151","False","11/12/2017",".07","33193","Interest credit","","{A93884B7-DB0B-196C-77C4-ED261B202FFB}"
"129681","222465","Robert","","Marshall","Delegate","","7930 Willow Pond Ct.","","Manassas","VA","20111","True","10/25/2017","41.37","33195","Reimbursement for accidental purchase of non-campaign related food at Costco","","{05B0F641-6121-A24A-D965-DEC0074F1648}"
"129701","366358","","","University of Virginia Community Credit Union","","","3300 Berkmar Drive","","Charlottesville","VA","22901","False","10/31/2017","1.33","33198","Bank Dividend","","{1D31E59C-E17B-FCAA-C719-92273B74E614}"
"129701","366358","","","University of Virginia Community Credit Union","","","3300 Berkmar Drive","","Charlottesville","VA","22901","False","11/30/2017",".30","33199","Bank dividend","","{1D31E59C-E17B-FCAA-C719-92273B74E614}"
"129745","427679","","","The Free Lance Star","","","1340 Central Park Blvd","Suite 100","Fredericksburg","VA","22401","False","11/02/2017","247.38","33208","Refund of duplicate charge","","{1575C485-5C01-F61E-4342-73A43D626339}"
"129781","377968","","","Union Bank","","","x","","x","VA","22408","False","11/24/2017",".02","33209","Bank interest","","{AFC7341F-C01D-0D1E-395B-9F12212DAC1B}"
"129781","444683","","","Billingsley Printing","","","1517 Princess Anne St.","","Fredericksburg","VA","22401","False","11/07/2017","306.96","33210","Refund for postcard printing","","{AFC7341F-C01D-0D1E-395B-9F12212DAC1B}"
"129801","","","","Sun Trust Bank","","","11180 South Lakes Dr","","Reston","VA","20191","False","10/31/2017",".33","33212","INTEREST","","{AA323362-A2E2-89A6-C4CB-52EDA99ED381}"
"129801","","","","Sun Trust Bank","","","11180 South Lakes Dr","","Reston","VA","20191","False","11/30/2017",".22","33213","INTEREST","","{AA323362-A2E2-89A6-C4CB-52EDA99ED381}"
"129824","450537","","","Party City","","","3700 Candler's Mountain Road","","Lynchburg","VA","24502","False","11/10/2017","43.77","33214","Return of Election night party items not used","","{4D136FAA-BFFA-52F6-1AD1-587F25544A1C}"
"129824","450540","","","Sam's Club","","","3912 Wards Road","","Lynchburg","VA","24502","False","11/10/2017","12.28","33215","Return of snacks not used for Election night party","","{4D136FAA-BFFA-52F6-1AD1-587F25544A1C}"
"129848","34180","","","Bank of America","","","P.O. Box 25118","","Tampa","FL","33622","False","10/31/2017",".09","33216","interest","","{ADD12E0D-9D9F-65A0-03A7-1875B365ACAD}"
