"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"7100","44399","","","DuPont Fibers  Federal Credit Union","","","P.O. Box 72","","Chesterfield","VA","23832","False","03/31/2012","9.95","3138","Dividend","","{D30AD592-60EA-8998-1B3E-76D49564F2CA}"
"7141","44399","","","Argent Credit Union","","","P.O. Box 72","","Chesterfield","VA","23832","False","06/30/2012","13.19","3139","Dividend","","{DA7A8C0E-DCEF-3929-9C3E-17DFEF6848F3}"
"7158","40562","","","SunTrust","","","303 Peachtree St NE","","Atlanta","GA","30308","False","01/31/2012","105.89","3142","Interest","","{6C34B92A-6E90-7B32-359D-088536C73EED}"
"7158","40562","","","SunTrust","","","303 Peachtree St NE","","Atlanta","GA","30308","False","02/29/2012","99.08","3143","Interest","","{6C34B92A-6E90-7B32-359D-088536C73EED}"
"7158","40562","","","SunTrust","","","303 Peachtree St NE","","Atlanta","GA","30308","False","03/30/2012","63.56","3144","Interest","","{6C34B92A-6E90-7B32-359D-088536C73EED}"
"7158","40562","","","SunTrust","","","303 Peachtree St NE","","Atlanta","GA","30308","False","04/30/2012","61.51","3145","Interest","","{6C34B92A-6E90-7B32-359D-088536C73EED}"
"7158","40562","","","SunTrust","","","303 Peachtree St NE","","Atlanta","GA","30308","False","05/31/2012","63.57","3146","Interest","","{6C34B92A-6E90-7B32-359D-088536C73EED}"
"7158","40562","","","SunTrust","","","303 Peachtree St NE","","Atlanta","GA","30308","False","06/29/2012","61.53","3147","Interest","","{6C34B92A-6E90-7B32-359D-088536C73EED}"
"7179","45712","","","First Data Merchant Services","","","6201 Powers Ferry Rd","","Atlanta","GA","30339","False","07/11/2012","75.00","3148","Merchant services rebate","","{6E7690CF-DB6B-FE1F-F202-DE7DB71A8BE4}"
"7308","14864","","","Wells Fargo Bank N. America","","","PO BOx 6995","","Portland","OR","97228","False","07/31/2012",".05","3159","Interest","","{4E51B0B2-8374-863B-AB84-9001E13BC6AA}"
"7308","14864","","","Wells Fargo Bank N. America","","","PO BOx 6995","","Portland","OR","97228","False","08/31/2012",".06","3160","Interest","","{4E51B0B2-8374-863B-AB84-9001E13BC6AA}"
"7362","45828","","","Virginia State Employment Commission","","","Post Office Box 316","","Richmond","VA","23218","False","07/13/2012","589.17","3183","unemployment tax overpayment","","{4351A552-6B87-95A3-6463-79A9C67CD1D8}"
"7432","15162","","","City of Alexandria","","","301 King St.","","Alexandria","VA","22314","False","07/26/2012","100.00","3203","Sign deposit returned","","{0D3EA3B7-C8F5-2F23-06A6-66DCB038E769}"
"7449","24617","","","Capital One Bank","","","500 South Washington Street","","Alexandria","VA","22314","False","08/13/2012","24.15","3204","Bank Error","","{0BE1FB10-35FC-4B3F-D35E-0CBD7192E084}"
"7452","16483","","","Burke & Herbert Bank & Trust Co.","","","1000 S Fairfax st","","Alexandria","VA","22314","False","07/01/2012","1.37","3205","Interest","","{06ADC47B-F744-FD2F-A8BE-5B5BC66D41AE}"
"7452","16483","","","Burke & Herbert Bank & Trust Co.","","","1000 S Fairfax st","","Alexandria","VA","22314","False","07/31/2012","1.78","3206","Interest","","{06ADC47B-F744-FD2F-A8BE-5B5BC66D41AE}"
"7469","50044","","","BBT","","","1344 N GREAT NECK RD","","Virginia Beach","VA","23454","False","07/31/2012","1.47","3211","interest","","{D8EB7F94-6EB6-9EF6-AF72-2BC9E7F2A6C3}"
"7469","50044","","","BBT","","","1344 N GREAT NECK RD","","Virginia Beach","VA","23454","False","08/28/2012",".51","3212","interest","","{D8EB7F94-6EB6-9EF6-AF72-2BC9E7F2A6C3}"
"7502","50072","","","Navy Federal Credit Union","","","P.O. Box 3000","","Merrifield","VA","22119","False","07/31/2012",".04","3219","Dividend","","{C00A9008-E0A5-638D-A269-BBA9A493EF48}"
"7521","41216","","","Party City","","","2076-001 S. Indepence Blvd","","Virginia Beach","VA","23453","False","07/05/2012","120.00","3222","Deposit refunded when helium tank was returned","","{45E2CE81-308D-757D-7985-97A2E2F823CE}"
"7521","49926","","","PayPal","","","2211 North First Street","","San Jose","CA","95131","False","07/31/2012",".11","3223","Account Activation Verification Refund of VerifyBank Deposit","","{45E2CE81-308D-757D-7985-97A2E2F823CE}"
"7615","43919","","","Winter Advertising","","","8428 Quary Road","130","Manassas","VA","20110","False","01/20/2012","142.80","3248","overpayment","","{5621EB28-5951-5EF8-2906-0A11E7082DA0}"
"7615","43920","","","Sage Payments","","","1650 Old Meadow Road","300","McLean","VA","22102","False","03/02/2012","50.00","3249","fees returned","","{5621EB28-5951-5EF8-2906-0A11E7082DA0}"
"7615","43922","","","Comcast","","","21730 Redrum Drive","20147","Ashburn","VA","20147","False","01/05/2012","5.25","3250","overpayment","","{5621EB28-5951-5EF8-2906-0A11E7082DA0}"
"7659","45712","","","First Data Merchant Services","","","6201 Powers Ferry Rd","","Atlanta","GA","30339","False","07/11/2012","75.00","3278","Merchant services rebate","","{6E7690CF-DB6B-FE1F-F202-DE7DB71A8BE4}"
"7680","2257","","","Staples","","","3804 Wilson Boulevard","","Arlington","VA","22203","False","06/18/2012","69.20","3283","rewards program","","{DEEC827D-8A5F-40C5-7790-B6186781A61D}"
