"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Officer Position","Last Name","First Name","Middle Name","Office Code","Office Sub Code","Party","Entity Name","Entity Address","Entity City","Entity State","Entity Zip","Entity Occupation","Entity Place Of Business","Trans Type","Trans Date","Trans Amount","Trans Agg To Date","Trans Value Basis","Trans Service Or Goods","Entity Employer"
"CC980575","Friends of John Watkins","2011","01/18/2011","CC20110011","07/01/2011","08/10/2011","E","R","0","08/11/2011","L","CandOfficer","Watkins","John","C.","SEN","10","Virginia Republican Party","County of","","Powhatan","VA","23139","","","R","07/20/2011","360.00","","","",""
"CC980575","Friends of John Watkins","2011","01/17/2012","CC20110010","12/02/2011","12/31/2011","E","R","0","01/03/2012","T","CandOfficer","Watkins","John","C.","SEN","10","Virginia Republican Party","Verizon Wireless","P.O.Box 469","Coppell","TX","75019","","","R","12/22/2011","34.38","","","",""
"CC980589","Puckett for Senate","2011","07/15/2011","CC20110005","04/01/2011","06/30/2011","E","R","0","07/15/2011","T","CandOfficer","Puckett","Phillip","P.","SEN","38","Virginia Democratic Party","Puckett Je","","Lebanon","VA","24266","","","R","05/09/2011","169.51","","","",""
"CC980589","Puckett for Senate","2011","09/15/2011","CC20110006","08/11/2011","08/31/2011","E","R","0","09/15/2011","T","CandOfficer","Puckett","Phillip","P.","SEN","38","Virginia Democratic Party","Puckett Je","","Lebanon","VA","24266","","","R","08/28/2011","314.87","","","",""
"CC980589","Puckett for Senate","2011","12/08/2011","CC20110009","10/27/2011","12/01/2011","E","R","0","12/06/2011","T","CandOfficer","Puckett","Phillip","P.","SEN","38","Virginia Democratic Party","Puckett Je","","Lebanon","VA","24266","","","R","11/15/2011","221.64","","","",""
"CC980589","Puckett for Senate","2011","01/17/2012","CC20110010","12/02/2011","12/31/2011","E","R","0","01/16/2012","T","CandOfficer","Puckett","Phillip","P.","SEN","38","Virginia Democratic Party","Putnam Partners LLC","2601 Wilson Boulevard Suite 201","Arlington","VA","22201","","","R","12/14/2011","480.64","","","",""
"CC980657","Friends of Walter Stosch","2011","04/15/2011","CC20110003","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","BB&T","","Wilson","NC","27894","","","R","01/31/2011","1.13","","","",""
"CC980657","Friends of Walter Stosch","2011","04/15/2011","CC20110003","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","BB&T","","Wilson","NC","27894","","","R","02/11/2011","54.16","","","",""
"CC980657","Friends of Walter Stosch","2011","04/15/2011","CC20110003","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","BB&T","","Wilson","NC","27894","","","R","02/28/2011","0.96","","","",""
"CC980657","Friends of Walter Stosch","2011","04/15/2011","CC20110003","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","BB&T","","Wilson","NC","27894","","","R","03/31/2011","0.94","","","",""
"CC980657","Friends of Walter Stosch","2011","07/15/2011","CC20110005","04/01/2011","06/30/2011","E","R","0","07/13/2011","T","CandOfficer","Stosch","Walter","A.","SEN","12","Virginia Republican Party","BB&T","","Wilson","NC","27894","","","R","04/19/2011","19.03","","","",""
