"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"41207","169694","","","Office Depot","","","1082 West Mercury Blvd","","Hampton","VA","23666","False","04/19/2014","11.26","13938","Exchange","","{4351FEB3-3780-2EC2-9430-045AB8F3D6AD}"
"41216","21340","","","Re-Elect Sen Mary Margaret Whipple","","","3556 N Valley Street","","Arlington","VA","22207-4445","False","03/14/2012","200.00","13939","Reimbursement for 1 State JJ Dinner Ticket Paid","","{8E23EDCA-AE81-3A01-32D9-A72A9617053B}"
"41216","27504","","","Friends of Patrick Hope","","","6045 Wilson Blvd","Suite 101","Arlington","VA","22205","False","06/11/2012","125.00","13940","Reimbursement for NARAL Ad","","{8E23EDCA-AE81-3A01-32D9-A72A9617053B}"
"41218","21332","","","Massey Cancer Center/VCU","","","P.O. Box 980214","","Richmond","VA","23298","False","03/13/2013","120.00","13941","Charge never cleared","","{1A0E4F4E-0E34-B75F-8A62-64E644D68670}"
"41219","83372","","","Northern Virginia Conservation Trust","","","4022 Hummer Road","Annan","Annandale","VA","22003","False","05/29/2013","50.00","13942","Did not attend event","","{CB963A94-45CA-8819-EEB1-EBBED1279983}"
"41219","84302","","","Treasurer, Arlington Virginia","","","2100 Clarendon Blvd","","Arlington","VA","22201","False","04/19/2013","352.80","13943","Refund of candidate filing fee","","{CB963A94-45CA-8819-EEB1-EBBED1279983}"
"41219","95101","","","Virginia Nurses Association","","","7113 Three Chopt Rd","Suite 204","Richmond","VA","23226","False","05/20/2013","25.00","13944","Refund Ticket to Roundtable","","{CB963A94-45CA-8819-EEB1-EBBED1279983}"
"41221","27504","","","Friends of Patrick Hope","","","6045 Wilson Blvd","Suite 101","Arlington","VA","22205","False","07/17/2013","600.00","13945","Share of Arlington delegation table, ACDC JJ Dinner","","{6CA5C10B-651D-E5F9-E972-1240F735F4EB}"
"41382","5833","","","BB&T","","","3131 Bridge Road","","Suffolk","VA","23435","False","04/30/2014",".02","13978","Interest","","{80BE2C54-D4A2-9E45-10C4-432DE715C2D6}"
"41382","5833","","","BB&T","","","3131 Bridge Road","","Suffolk","VA","23435","False","05/30/2014",".02","13979","Interest","","{80BE2C54-D4A2-9E45-10C4-432DE715C2D6}"
"41382","5833","","","BB&T","","","3131 Bridge Road","","Suffolk","VA","23435","False","06/30/2014",".02","13980","Interest","","{80BE2C54-D4A2-9E45-10C4-432DE715C2D6}"
"41400","4034","","","Beacon Credit Union","","","6320 Logans Lane","","Lynchburg","VA","24502","False","04/04/2014","100.00","13986","To replace change for 50/50 raffle at annual meeting","","{C1E81A9D-B136-93E0-54D5-BDBDD41C15BA}"
"41400","4034","","","Beacon Credit Union","","","6320 Logans Lane","","Lynchburg","VA","24502","False","04/30/2014","7.52","13987","Dividend on deposit","","{C1E81A9D-B136-93E0-54D5-BDBDD41C15BA}"
"41400","4034","","","Beacon Credit Union","","","6320 Logans Lane","","Lynchburg","VA","24502","False","05/31/2014","7.05","13988","Dividend on Deposit","","{C1E81A9D-B136-93E0-54D5-BDBDD41C15BA}"
"41400","4034","","","Beacon Credit Union","","","6320 Logans Lane","","Lynchburg","VA","24502","False","06/30/2014","5.27","13989","Dividend on Deposit","","{C1E81A9D-B136-93E0-54D5-BDBDD41C15BA}"
"41408","31469","","","John Marshall Bank","","","1943 Isaac Newton Square, Suite 100","","Reston","VA","20190","False","01/31/2014","12.30","13990","interest","","{788DC9E6-23BF-E84C-E585-12404A5D80B2}"
"41408","31469","","","John Marshall Bank","","","1943 Isaac Newton Square, Suite 100","","Reston","VA","20190","False","02/28/2014","11.00","13991","interest","","{788DC9E6-23BF-E84C-E585-12404A5D80B2}"
"41408","31469","","","John Marshall Bank","","","1943 Isaac Newton Square, Suite 100","","Reston","VA","20190","False","03/31/2014","12.14","13992","interest","","{788DC9E6-23BF-E84C-E585-12404A5D80B2}"
"41408","31469","","","John Marshall Bank","","","1943 Isaac Newton Square, Suite 100","","Reston","VA","20190","False","04/30/2014","11.77","13993","interest","","{788DC9E6-23BF-E84C-E585-12404A5D80B2}"
"41408","31469","","","John Marshall Bank","","","1943 Isaac Newton Square, Suite 100","","Reston","VA","20190","False","05/30/2014","12.37","13994","interest","","{788DC9E6-23BF-E84C-E585-12404A5D80B2}"
"41408","31469","","","John Marshall Bank","","","1943 Isaac Newton Square, Suite 100","","Reston","VA","20190","False","06/30/2014","12.08","13995","Interest","","{788DC9E6-23BF-E84C-E585-12404A5D80B2}"
"41411","22739","","","Sun Trust Bank","","","6126 Rolling Rd.","","Springfield","VA","22152","False","01/02/2014",".07","13996","Interest","","{D0046F35-44A6-5138-F05F-8F79AAF0EE75}"
"41411","22739","","","Sun Trust Bank","","","6126 Rolling Rd.","","Springfield","VA","22152","False","02/01/2014",".08","13997","Interest","","{D0046F35-44A6-5138-F05F-8F79AAF0EE75}"
"41414","37836","","","Staples","","","1019 Edwards Ferry Road NE","","Leesburg","VA","20176","False","01/19/2014","40.53","13998","Refund","","{E71FD7EB-3FF0-A56D-9205-79047BA6F987}"
"41414","39507","","","Office Depot","","","46301 Potomac Run Plaza","","Sterling","VA","20164","False","02/28/2014","158.77","13999","Refund","","{E71FD7EB-3FF0-A56D-9205-79047BA6F987}"
